Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-12-15,18
30-12-15,19
29-12-15,18
28-12-15,40
27-12-15,17
26-12-15,7
25-12-15,8
24-12-15,10
23-12-15,10
22-12-15,5
21-12-15,10
20-12-15,16
19-12-15,16
18-12-15,14
17-12-15,7
16-12-15,21
15-12-15,27
14-12-15,14
13-12-15,8
12-12-15,9
11-12-15,9
10-12-15,13
09-12-15,14
08-12-15,25
07-12-15,21
06-12-15,8
05-12-15,8
04-12-15,15
03-12-15,23
02-12-15,11
01-12-15,6

