Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-12-15,19
30-12-15,24
29-12-15,25
28-12-15,62
27-12-15,27
26-12-15,9
25-12-15,13
24-12-15,14
23-12-15,13
22-12-15,12
21-12-15,15
20-12-15,16
19-12-15,25
18-12-15,23
17-12-15,27
16-12-15,45
15-12-15,57
14-12-15,21
13-12-15,8
12-12-15,18
11-12-15,20
10-12-15,33
09-12-15,22
08-12-15,29
07-12-15,28
06-12-15,13
05-12-15,26
04-12-15,25
03-12-15,39
02-12-15,21
01-12-15,14

