Datum Zeit,Freiberg PM10
,µg/m³
31-12-15,23
30-12-15,23
29-12-15,20
28-12-15,57
27-12-15,21
26-12-15,6
25-12-15,7
24-12-15,9
23-12-15,10
22-12-15,5
21-12-15,8
20-12-15,12
19-12-15,9
18-12-15,15
17-12-15,8
16-12-15,25
15-12-15,23
14-12-15,12
13-12-15,6
12-12-15,8
11-12-15,8
10-12-15,14
09-12-15,13
08-12-15,16
07-12-15,16
06-12-15,8
05-12-15,7
04-12-15,12
03-12-15,23
02-12-15,11
01-12-15,6

