Datum Zeit,Niesky PM10
,µg/m³
31-12-15,9
30-12-15,24
29-12-15,14
28-12-15,35
27-12-15,13
26-12-15,6
25-12-15,9
24-12-15,10
23-12-15,6
22-12-15,4
21-12-15,9
20-12-15,12
19-12-15,13
18-12-15,12
17-12-15,11
16-12-15,31
15-12-15,24
14-12-15,7
13-12-15,4
12-12-15,6
11-12-15,12
10-12-15,12
09-12-15,10
08-12-15,15
07-12-15,11
06-12-15,10
05-12-15,9
04-12-15,12
03-12-15,11
02-12-15,7
01-12-15,4

