Datum Zeit,Klingenthal PM10
,µg/m³
31-12-15,16
30-12-15,17
29-12-15,15
28-12-15,23
27-12-15,18
26-12-15,13
25-12-15,12
24-12-15,14
23-12-15,12
22-12-15,5
21-12-15,7
20-12-15,11
19-12-15,16
18-12-15,12
17-12-15,11
16-12-15,19
15-12-15,27
14-12-15,10
13-12-15,6
12-12-15,8
11-12-15,13
10-12-15,9
09-12-15,12
08-12-15,13
07-12-15,15
06-12-15,12
05-12-15,10
04-12-15,13
03-12-15,11
02-12-15,5
01-12-15,3

