Datum Zeit,Bautzen PM10
,µg/m³
31-12-15,13
30-12-15,26
29-12-15,24
28-12-15,44
27-12-15,18
26-12-15,8
25-12-15,14
24-12-15,13
23-12-15,10
22-12-15,7
21-12-15,13
20-12-15,16
19-12-15,18
18-12-15,16
17-12-15,14
16-12-15,31
15-12-15,32
14-12-15,13
13-12-15,6
12-12-15,9
11-12-15,15
10-12-15,17
09-12-15,13
08-12-15,20
07-12-15,17
06-12-15,13
05-12-15,12
04-12-15,16
03-12-15,22
02-12-15,12
01-12-15,8

