Datum Zeit,Leipzig-West PM10
,µg/m³
31-12-15,31
30-12-15,20
29-12-15,21
28-12-15,40
27-12-15,22
26-12-15,7
25-12-15,8
24-12-15,11
23-12-15,11
22-12-15,5
21-12-15,11
20-12-15,16
19-12-15,18
18-12-15,16
17-12-15,8
16-12-15,26
15-12-15,30
14-12-15,18
13-12-15,7
12-12-15,9
11-12-15,10
10-12-15,14
09-12-15,16
08-12-15,22
07-12-15,18
06-12-15,11
05-12-15,10
04-12-15,16
03-12-15,17
02-12-15,12
01-12-15,6

