Datum Zeit,Glauchau PM10
,µg/m³
31-12-15,25
30-12-15,23
29-12-15,31
28-12-15,38
27-12-15,15
26-12-15,9
25-12-15,11
24-12-15,15
23-12-15,14
22-12-15,8
21-12-15,12
20-12-15,18
19-12-15,19
18-12-15,17
17-12-15,12
16-12-15,27
15-12-15,28
14-12-15,25
13-12-15,15
12-12-15,12
11-12-15,16
10-12-15,15
09-12-15,14
08-12-15,29
07-12-15,20
06-12-15,10
05-12-15,10
04-12-15,14
03-12-15,22
02-12-15,10
01-12-15,8

