Datum Zeit,Dresden-Winckelmannstr. O3
,µg/m³
01-01-16 00:00,30
31-12-15 23:00,28
31-12-15 22:00,29
31-12-15 21:00,30
31-12-15 20:00,28
31-12-15 19:00,33
31-12-15 18:00,37
31-12-15 17:00,40
31-12-15 16:00,43
31-12-15 15:00,47
31-12-15 14:00,49
31-12-15 13:00,49
31-12-15 12:00,51
31-12-15 11:00,48
31-12-15 10:00,49
31-12-15 09:00,51
31-12-15 08:00,54
31-12-15 07:00,56
31-12-15 06:00,56
31-12-15 05:00,58
31-12-15 04:00,59
31-12-15 03:00,60
31-12-15 02:00,62
31-12-15 01:00,60
31-12-15 00:00,56
30-12-15 23:00,53
30-12-15 22:00,52
30-12-15 21:00,50
30-12-15 20:00,47
30-12-15 19:00,39
30-12-15 18:00,37
30-12-15 17:00,32
30-12-15 16:00,39
30-12-15 15:00,47
30-12-15 14:00,48
30-12-15 13:00,44
30-12-15 12:00,41
30-12-15 11:00,39
30-12-15 10:00,27
30-12-15 09:00,31
30-12-15 08:00,17
30-12-15 07:00,1
30-12-15 06:00,1
30-12-15 05:00,1
30-12-15 04:00,1
30-12-15 03:00,1
30-12-15 02:00,1
30-12-15 01:00,2
30-12-15 00:00,28
29-12-15 23:00,22
29-12-15 22:00,26
29-12-15 21:00,11
29-12-15 20:00,13
29-12-15 19:00,9
29-12-15 18:00,20
29-12-15 17:00,31
29-12-15 16:00,31
29-12-15 15:00,35
29-12-15 14:00,36
29-12-15 13:00,36
29-12-15 12:00,32
29-12-15 11:00,27
29-12-15 10:00,25
29-12-15 09:00,28
29-12-15 08:00,30
29-12-15 07:00,29
29-12-15 06:00,19
29-12-15 05:00,23
29-12-15 04:00,26
29-12-15 03:00,27
29-12-15 02:00,29
29-12-15 01:00,26
29-12-15 00:00,24
28-12-15 23:00,22
28-12-15 22:00,21
28-12-15 21:00,1
28-12-15 20:00,5
28-12-15 19:00,1
28-12-15 18:00,2
28-12-15 17:00,3
28-12-15 16:00,17
28-12-15 15:00,12
28-12-15 14:00,12
28-12-15 13:00,14
28-12-15 12:00,21
28-12-15 11:00,5
28-12-15 10:00,28
28-12-15 09:00,28
28-12-15 08:00,31
28-12-15 07:00,20
28-12-15 06:00,46
28-12-15 05:00,49
28-12-15 04:00,49
28-12-15 03:00,50
28-12-15 02:00,50
28-12-15 01:00,50
28-12-15 00:00,51
27-12-15 23:00,52
27-12-15 22:00,53
27-12-15 21:00,55
27-12-15 20:00,55
27-12-15 19:00,35
27-12-15 18:00,49
27-12-15 17:00,57
27-12-15 16:00,58
27-12-15 15:00,60
27-12-15 14:00,60
27-12-15 13:00,47
27-12-15 12:00,5
27-12-15 11:00,3
27-12-15 10:00,3
27-12-15 09:00,4
27-12-15 08:00,13
27-12-15 07:00,19
27-12-15 06:00,47
27-12-15 05:00,27
27-12-15 04:00,26
27-12-15 03:00,13
27-12-15 02:00,17
27-12-15 01:00,27
27-12-15 00:00,33
26-12-15 23:00,46
26-12-15 22:00,60
26-12-15 21:00,64
26-12-15 20:00,63
26-12-15 19:00,61
26-12-15 18:00,62
26-12-15 17:00,62
26-12-15 16:00,62
26-12-15 15:00,66
26-12-15 14:00,66
26-12-15 13:00,65
26-12-15 12:00,63
26-12-15 11:00,61
26-12-15 10:00,61
26-12-15 09:00,60
26-12-15 08:00,58
26-12-15 07:00,58
26-12-15 06:00,57
26-12-15 05:00,56
26-12-15 04:00,56
26-12-15 03:00,52
26-12-15 02:00,54
26-12-15 01:00,51
26-12-15 00:00,50
25-12-15 23:00,52
25-12-15 22:00,54
25-12-15 21:00,27
25-12-15 20:00,9
25-12-15 19:00,20
25-12-15 18:00,15
25-12-15 17:00,33
25-12-15 16:00,24
25-12-15 15:00,54
25-12-15 14:00,57
25-12-15 13:00,56
25-12-15 12:00,45
25-12-15 11:00,49
25-12-15 10:00,40
25-12-15 09:00,51
25-12-15 08:00,55
25-12-15 07:00,56
25-12-15 06:00,57
25-12-15 05:00,54
25-12-15 04:00,11
25-12-15 03:00,13
25-12-15 02:00,13
25-12-15 01:00,11
25-12-15 00:00,8
24-12-15 23:00,12
24-12-15 22:00,19
24-12-15 21:00,20
24-12-15 20:00,20
24-12-15 19:00,18
24-12-15 18:00,21
24-12-15 17:00,24
24-12-15 16:00,32
24-12-15 15:00,39
24-12-15 14:00,45
24-12-15 13:00,36
24-12-15 12:00,22
24-12-15 11:00,12
24-12-15 10:00,10
24-12-15 09:00,9
24-12-15 08:00,7
24-12-15 07:00,6
24-12-15 06:00,8
24-12-15 05:00,11
24-12-15 04:00,11
24-12-15 03:00,6
24-12-15 02:00,17
24-12-15 01:00,6
24-12-15 00:00,22
23-12-15 23:00,21
23-12-15 22:00,34
23-12-15 21:00,38
23-12-15 20:00,37
23-12-15 19:00,40
23-12-15 18:00,37
23-12-15 17:00,41
23-12-15 16:00,44
23-12-15 15:00,46
23-12-15 14:00,50
23-12-15 13:00,55
23-12-15 12:00,60
23-12-15 11:00,62
23-12-15 10:00,63
23-12-15 09:00,60
23-12-15 08:00,48
23-12-15 07:00,49
23-12-15 06:00,8
23-12-15 05:00,16
23-12-15 04:00,29
23-12-15 03:00,50
23-12-15 02:00,45
23-12-15 01:00,32
23-12-15 00:00,47
22-12-15 23:00,50
22-12-15 22:00,57
22-12-15 21:00,60
22-12-15 20:00,57
22-12-15 19:00,49
22-12-15 18:00,53
22-12-15 17:00,53
22-12-15 16:00,55
22-12-15 15:00,58
22-12-15 14:00,60
22-12-15 13:00,43
22-12-15 12:00,40
22-12-15 11:00,49
22-12-15 10:00,51
22-12-15 09:00,53
22-12-15 08:00,56
22-12-15 07:00,56
22-12-15 06:00,59
22-12-15 05:00,61
22-12-15 04:00,62
22-12-15 03:00,63
22-12-15 02:00,65
22-12-15 01:00,65
22-12-15 00:00,65
21-12-15 23:00,65
21-12-15 22:00,65
21-12-15 21:00,64
21-12-15 20:00,62
21-12-15 19:00,60
21-12-15 18:00,58
21-12-15 17:00,53
21-12-15 16:00,48
21-12-15 15:00,52
21-12-15 14:00,25
21-12-15 13:00,1
21-12-15 12:00,1
21-12-15 11:00,1
21-12-15 10:00,1
21-12-15 09:00,1
21-12-15 08:00,2
21-12-15 07:00,3
21-12-15 06:00,6
21-12-15 05:00,8
21-12-15 04:00,7
21-12-15 03:00,5
21-12-15 02:00,5
21-12-15 01:00,7
21-12-15 00:00,6
20-12-15 23:00,5
20-12-15 22:00,5
20-12-15 21:00,5
20-12-15 20:00,5
20-12-15 19:00,5
20-12-15 18:00,4
20-12-15 17:00,5
20-12-15 16:00,7
20-12-15 15:00,11
20-12-15 14:00,15
20-12-15 13:00,15
20-12-15 12:00,15
20-12-15 11:00,13
20-12-15 10:00,11
20-12-15 09:00,8
20-12-15 08:00,7
20-12-15 07:00,8
20-12-15 06:00,8
20-12-15 05:00,8
20-12-15 04:00,9
20-12-15 03:00,7
20-12-15 02:00,1
20-12-15 01:00,1
20-12-15 00:00,1
19-12-15 23:00,1
19-12-15 22:00,1
19-12-15 21:00,1
19-12-15 20:00,1
19-12-15 19:00,1
19-12-15 18:00,1
19-12-15 17:00,1
19-12-15 16:00,1
19-12-15 15:00,7
19-12-15 14:00,7
19-12-15 13:00,8
19-12-15 12:00,9
19-12-15 11:00,6
19-12-15 10:00,1
19-12-15 09:00,1
19-12-15 08:00,1
19-12-15 07:00,1
19-12-15 06:00,1
19-12-15 05:00,1
19-12-15 04:00,1
19-12-15 03:00,1
19-12-15 02:00,1
19-12-15 01:00,9
19-12-15 00:00,18
18-12-15 23:00,12
18-12-15 22:00,11
18-12-15 21:00,7
18-12-15 20:00,8
18-12-15 19:00,9
18-12-15 18:00,9
18-12-15 17:00,8
18-12-15 16:00,14
18-12-15 15:00,14
18-12-15 14:00,6
18-12-15 13:00,1
18-12-15 12:00,1
18-12-15 11:00,1
18-12-15 10:00,1
18-12-15 09:00,1
18-12-15 08:00,1
18-12-15 07:00,1
18-12-15 06:00,1
18-12-15 05:00,1
18-12-15 04:00,1
18-12-15 03:00,1
18-12-15 02:00,1
18-12-15 01:00,1
18-12-15 00:00,1
17-12-15 23:00,1
17-12-15 22:00,1
17-12-15 21:00,1
17-12-15 20:00,1
17-12-15 19:00,1
17-12-15 18:00,2
17-12-15 17:00,28
17-12-15 16:00,32
17-12-15 15:00,32
17-12-15 14:00,30
17-12-15 13:00,8
17-12-15 12:00,1
17-12-15 11:00,1
17-12-15 10:00,1
17-12-15 09:00,1
17-12-15 08:00,1
17-12-15 07:00,1
17-12-15 06:00,1
17-12-15 05:00,1
17-12-15 04:00,4
17-12-15 03:00,5
17-12-15 02:00,5
17-12-15 01:00,4
17-12-15 00:00,5
16-12-15 23:00,4
16-12-15 22:00,4
16-12-15 21:00,4
16-12-15 20:00,3
16-12-15 19:00,1
16-12-15 18:00,1
16-12-15 17:00,1
16-12-15 16:00,1
16-12-15 15:00,5
16-12-15 14:00,8
16-12-15 13:00,11
16-12-15 12:00,9
16-12-15 11:00,3
16-12-15 10:00,1
16-12-15 09:00,1
16-12-15 08:00,1
16-12-15 07:00,1
16-12-15 06:00,1
16-12-15 05:00,1
16-12-15 04:00,1
16-12-15 03:00,1
16-12-15 02:00,1
16-12-15 01:00,1
16-12-15 00:00,1
15-12-15 23:00,1
15-12-15 22:00,1
15-12-15 21:00,1
15-12-15 20:00,1
15-12-15 19:00,1
15-12-15 18:00,1
15-12-15 17:00,1
15-12-15 16:00,1
15-12-15 15:00,1
15-12-15 14:00,7
15-12-15 13:00,3
15-12-15 12:00,2
15-12-15 11:00,2
15-12-15 10:00,1
15-12-15 09:00,1
15-12-15 08:00,1
15-12-15 07:00,1
15-12-15 06:00,1
15-12-15 05:00,2
15-12-15 04:00,2
15-12-15 03:00,2
15-12-15 02:00,1
15-12-15 01:00,2
15-12-15 00:00,6
14-12-15 23:00,11
14-12-15 22:00,13
14-12-15 21:00,16
14-12-15 20:00,19
14-12-15 19:00,19
14-12-15 18:00,17
14-12-15 17:00,16
14-12-15 16:00,16
14-12-15 15:00,20
14-12-15 14:00,27
14-12-15 13:00,25
14-12-15 12:00,23
14-12-15 11:00,16
14-12-15 10:00,7
14-12-15 09:00,4
14-12-15 08:00,2
14-12-15 07:00,6
14-12-15 06:00,13
14-12-15 05:00,5
14-12-15 04:00,3
14-12-15 03:00,13
14-12-15 02:00,18
14-12-15 01:00,16
14-12-15 00:00,23
13-12-15 23:00,34
13-12-15 22:00,35
13-12-15 21:00,40
13-12-15 20:00,49
13-12-15 19:00,55
13-12-15 18:00,55
13-12-15 17:00,55
13-12-15 16:00,52
13-12-15 15:00,50
13-12-15 14:00,54
13-12-15 13:00,55
13-12-15 12:00,48
13-12-15 11:00,52
13-12-15 10:00,57
13-12-15 09:00,59
13-12-15 08:00,61
13-12-15 07:00,59
13-12-15 06:00,57
13-12-15 05:00,53
13-12-15 04:00,51
13-12-15 03:00,23
13-12-15 02:00,21
13-12-15 01:00,15
13-12-15 00:00,20
12-12-15 23:00,13
12-12-15 22:00,1
12-12-15 21:00,2
12-12-15 20:00,26
12-12-15 19:00,36
12-12-15 18:00,35
12-12-15 17:00,44
12-12-15 16:00,46
12-12-15 15:00,51
12-12-15 14:00,55
12-12-15 13:00,57
12-12-15 12:00,55
12-12-15 11:00,52
12-12-15 10:00,45
12-12-15 09:00,43
12-12-15 08:00,37
12-12-15 07:00,36
12-12-15 06:00,38
12-12-15 05:00,34
12-12-15 04:00,38
12-12-15 03:00,39
12-12-15 02:00,40
12-12-15 01:00,43
12-12-15 00:00,42
11-12-15 23:00,43
11-12-15 22:00,42
11-12-15 21:00,43
11-12-15 20:00,37
11-12-15 19:00,40
11-12-15 18:00,37
11-12-15 17:00,40
11-12-15 16:00,45
11-12-15 15:00,49
11-12-15 14:00,52
11-12-15 13:00,52
11-12-15 12:00,33
11-12-15 11:00,8
11-12-15 10:00,9
11-12-15 09:00,5
11-12-15 08:00,6
11-12-15 07:00,10
11-12-15 06:00,16
11-12-15 05:00,22
11-12-15 04:00,25
11-12-15 03:00,29
11-12-15 02:00,24
11-12-15 01:00,26
11-12-15 00:00,20
10-12-15 23:00,16
10-12-15 22:00,10
10-12-15 21:00,7
10-12-15 20:00,4
10-12-15 19:00,3
10-12-15 18:00,3
10-12-15 17:00,3
10-12-15 16:00,6
10-12-15 15:00,13
10-12-15 14:00,16
10-12-15 13:00,13
10-12-15 12:00,13
10-12-15 11:00,7
10-12-15 10:00,4
10-12-15 09:00,1
10-12-15 08:00,1
10-12-15 07:00,1
10-12-15 06:00,1
10-12-15 05:00,7
10-12-15 04:00,19
10-12-15 03:00,25
10-12-15 02:00,30
10-12-15 01:00,37
10-12-15 00:00,36
09-12-15 23:00,37
09-12-15 22:00,30
09-12-15 21:00,34
09-12-15 20:00,36
09-12-15 19:00,34
09-12-15 18:00,31
09-12-15 17:00,26
09-12-15 16:00,21
09-12-15 15:00,21
09-12-15 14:00,18
09-12-15 13:00,20
09-12-15 12:00,9
09-12-15 11:00,1
09-12-15 10:00,1
09-12-15 09:00,1
09-12-15 08:00,1
09-12-15 07:00,1
09-12-15 06:00,1
09-12-15 05:00,1
09-12-15 04:00,1
