Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-12-15,21
30-12-15,28
29-12-15,25
28-12-15,42
27-12-15,15
26-12-15,9
25-12-15,10
24-12-15,12
23-12-15,13
22-12-15,7
21-12-15,11
20-12-15,18
19-12-15,18
18-12-15,15
17-12-15,10
16-12-15,24
15-12-15,35
14-12-15,16
13-12-15,9
12-12-15,9
11-12-15,13
10-12-15,15
09-12-15,17
08-12-15,33
07-12-15,22
06-12-15,11
05-12-15,11
04-12-15,16
03-12-15,25
02-12-15,16
01-12-15,9

