Datum Zeit,Carlsfeld PM10
,µg/m³
31-12-15,7
30-12-15,14
29-12-15,9
28-12-15,46
27-12-15,15
26-12-15,5
25-12-15,7
24-12-15,8
23-12-15,7
22-12-15,3
21-12-15,7
20-12-15,11
19-12-15,6
18-12-15,7
17-12-15,4
16-12-15,8
15-12-15,8
14-12-15,3
13-12-15,3
12-12-15,2
11-12-15,6
10-12-15,5
09-12-15,5
08-12-15,4
07-12-15,7
06-12-15,7
05-12-15,6
04-12-15,8
03-12-15,9
02-12-15,4
01-12-15,2

