Datum Zeit,Klingenthal NO
,µg/m³
01-01-16 00:00,1
31-12-15 23:00,1
31-12-15 22:00,1
31-12-15 21:00,1
31-12-15 20:00,1
31-12-15 19:00,1
31-12-15 18:00,1
31-12-15 17:00,1
31-12-15 16:00,1
31-12-15 15:00,1
31-12-15 14:00,1
31-12-15 13:00,1
31-12-15 12:00,1
31-12-15 11:00,1
31-12-15 10:00,1
31-12-15 09:00,1
31-12-15 08:00,1
31-12-15 07:00,1
31-12-15 06:00,1
31-12-15 05:00,1
31-12-15 04:00,1
31-12-15 03:00,3
31-12-15 02:00,1
31-12-15 01:00,1
31-12-15 00:00,1
30-12-15 23:00,1
30-12-15 22:00,1
30-12-15 21:00,1
30-12-15 20:00,1
30-12-15 19:00,1
30-12-15 18:00,1
30-12-15 17:00,1
30-12-15 16:00,1
30-12-15 15:00,1
30-12-15 14:00,1
30-12-15 13:00,1
30-12-15 12:00,1
30-12-15 11:00,1
30-12-15 10:00,1
30-12-15 09:00,1
30-12-15 08:00,1
30-12-15 07:00,1
30-12-15 06:00,1
30-12-15 05:00,1
30-12-15 04:00,1
30-12-15 03:00,1
30-12-15 02:00,1
30-12-15 01:00,1
30-12-15 00:00,1
29-12-15 23:00,1
29-12-15 22:00,1
29-12-15 21:00,1
29-12-15 20:00,2
29-12-15 19:00,1
29-12-15 18:00,1
29-12-15 17:00,1
29-12-15 16:00,1
29-12-15 15:00,1
29-12-15 14:00,1
29-12-15 13:00,1
29-12-15 12:00,1
29-12-15 11:00,1
29-12-15 10:00,1
29-12-15 09:00,1
29-12-15 08:00,1
29-12-15 07:00,1
29-12-15 06:00,1
29-12-15 05:00,1
29-12-15 04:00,1
29-12-15 03:00,1
29-12-15 02:00,1
29-12-15 01:00,2
29-12-15 00:00,24
28-12-15 23:00,22
28-12-15 22:00,23
28-12-15 21:00,21
28-12-15 20:00,23
28-12-15 19:00,24
28-12-15 18:00,60
28-12-15 17:00,72
28-12-15 16:00,57
28-12-15 15:00,43
28-12-15 14:00,41
28-12-15 13:00,42
28-12-15 12:00,31
28-12-15 11:00,30
28-12-15 10:00,20
28-12-15 09:00,18
28-12-15 08:00,17
28-12-15 07:00,14
28-12-15 06:00,9
28-12-15 05:00,4
28-12-15 04:00,6
28-12-15 03:00,10
28-12-15 02:00,9
28-12-15 01:00,8
28-12-15 00:00,10
27-12-15 23:00,10
27-12-15 22:00,11
27-12-15 21:00,23
27-12-15 20:00,22
27-12-15 19:00,29
27-12-15 18:00,31
27-12-15 17:00,34
27-12-15 16:00,16
27-12-15 15:00,12
27-12-15 14:00,5
27-12-15 13:00,2
27-12-15 12:00,6
27-12-15 11:00,7
27-12-15 10:00,6
27-12-15 09:00,5
27-12-15 08:00,1
27-12-15 07:00,1
27-12-15 06:00,1
27-12-15 05:00,1
27-12-15 04:00,1
27-12-15 03:00,2
27-12-15 02:00,3
27-12-15 01:00,6
27-12-15 00:00,8
26-12-15 23:00,18
26-12-15 22:00,33
26-12-15 21:00,21
26-12-15 20:00,14
26-12-15 19:00,17
26-12-15 18:00,24
26-12-15 17:00,22
26-12-15 16:00,17
26-12-15 15:00,8
26-12-15 14:00,3
26-12-15 13:00,5
26-12-15 12:00,1
26-12-15 11:00,1
26-12-15 10:00,1
26-12-15 09:00,1
26-12-15 08:00,1
26-12-15 07:00,1
26-12-15 06:00,1
26-12-15 05:00,1
26-12-15 04:00,1
26-12-15 03:00,1
26-12-15 02:00,1
26-12-15 01:00,1
26-12-15 00:00,1
25-12-15 23:00,1
25-12-15 22:00,1
25-12-15 21:00,5
25-12-15 20:00,1
25-12-15 19:00,1
25-12-15 18:00,5
25-12-15 17:00,7
25-12-15 16:00,1
25-12-15 15:00,1
25-12-15 14:00,1
25-12-15 13:00,1
25-12-15 12:00,1
25-12-15 11:00,1
25-12-15 10:00,1
25-12-15 09:00,1
25-12-15 08:00,1
25-12-15 07:00,1
25-12-15 06:00,1
25-12-15 05:00,1
25-12-15 04:00,3
25-12-15 03:00,2
25-12-15 02:00,4
25-12-15 01:00,2
25-12-15 00:00,1
24-12-15 23:00,1
24-12-15 22:00,1
24-12-15 21:00,4
24-12-15 20:00,5
24-12-15 19:00,2
24-12-15 18:00,2
24-12-15 17:00,3
24-12-15 16:00,1
24-12-15 15:00,1
24-12-15 14:00,1
24-12-15 13:00,1
24-12-15 12:00,7
24-12-15 11:00,5
24-12-15 10:00,2
24-12-15 09:00,3
24-12-15 08:00,1
24-12-15 07:00,1
24-12-15 06:00,1
24-12-15 05:00,1
24-12-15 04:00,1
24-12-15 03:00,1
24-12-15 02:00,1
24-12-15 01:00,1
24-12-15 00:00,4
23-12-15 23:00,12
23-12-15 22:00,11
23-12-15 21:00,12
23-12-15 20:00,8
23-12-15 19:00,11
23-12-15 18:00,11
23-12-15 17:00,2
23-12-15 16:00,5
23-12-15 15:00,1
23-12-15 14:00,1
23-12-15 13:00,7
23-12-15 12:00,12
23-12-15 11:00,27
23-12-15 10:00,25
23-12-15 09:00,16
23-12-15 08:00,9
23-12-15 07:00,11
23-12-15 06:00,7
23-12-15 05:00,2
23-12-15 04:00,5
23-12-15 03:00,14
23-12-15 02:00,1
23-12-15 01:00,3
23-12-15 00:00,6
22-12-15 23:00,5
22-12-15 22:00,3
22-12-15 21:00,2
22-12-15 20:00,3
22-12-15 19:00,11
22-12-15 18:00,7
22-12-15 17:00,8
22-12-15 16:00,4
22-12-15 15:00,1
22-12-15 14:00,1
22-12-15 13:00,1
22-12-15 12:00,1
22-12-15 11:00,2
22-12-15 10:00,1
22-12-15 09:00,1
22-12-15 08:00,1
22-12-15 07:00,1
22-12-15 06:00,1
22-12-15 05:00,1
22-12-15 04:00,1
22-12-15 03:00,1
22-12-15 02:00,1
22-12-15 01:00,1
22-12-15 00:00,1
21-12-15 23:00,1
21-12-15 22:00,1
21-12-15 21:00,1
21-12-15 20:00,1
21-12-15 19:00,1
21-12-15 18:00,1
21-12-15 17:00,1
21-12-15 16:00,1
21-12-15 15:00,1
21-12-15 14:00,7
21-12-15 13:00,19
21-12-15 12:00,19
21-12-15 11:00,23
21-12-15 10:00,11
21-12-15 09:00,6
21-12-15 08:00,3
21-12-15 07:00,3
21-12-15 06:00,3
21-12-15 05:00,1
21-12-15 04:00,1
21-12-15 03:00,1
21-12-15 02:00,1
21-12-15 01:00,1
21-12-15 00:00,1
20-12-15 23:00,1
20-12-15 22:00,1
20-12-15 21:00,2
20-12-15 20:00,1
20-12-15 19:00,2
20-12-15 18:00,4
20-12-15 17:00,14
20-12-15 16:00,37
20-12-15 15:00,12
20-12-15 14:00,13
20-12-15 13:00,5
20-12-15 12:00,3
20-12-15 11:00,4
20-12-15 10:00,4
20-12-15 09:00,2
20-12-15 08:00,1
20-12-15 07:00,1
20-12-15 06:00,1
20-12-15 05:00,1
20-12-15 04:00,1
20-12-15 03:00,1
20-12-15 02:00,1
20-12-15 01:00,1
20-12-15 00:00,1
19-12-15 23:00,1
19-12-15 22:00,1
19-12-15 21:00,1
19-12-15 20:00,7
19-12-15 19:00,24
19-12-15 18:00,20
19-12-15 17:00,13
19-12-15 16:00,13
19-12-15 15:00,12
19-12-15 14:00,12
19-12-15 13:00,13
19-12-15 12:00,18
19-12-15 11:00,13
19-12-15 10:00,11
19-12-15 09:00,8
19-12-15 08:00,7
19-12-15 07:00,4
19-12-15 06:00,1
19-12-15 05:00,1
19-12-15 04:00,1
19-12-15 03:00,1
19-12-15 02:00,1
19-12-15 01:00,3
19-12-15 00:00,10
18-12-15 23:00,12
18-12-15 22:00,7
18-12-15 21:00,10
18-12-15 20:00,6
18-12-15 19:00,8
18-12-15 18:00,2
18-12-15 17:00,5
18-12-15 16:00,5
18-12-15 15:00,8
18-12-15 14:00,4
18-12-15 13:00,5
18-12-15 12:00,9
18-12-15 11:00,8
18-12-15 10:00,12
18-12-15 09:00,2
18-12-15 08:00,2
18-12-15 07:00,14
18-12-15 06:00,8
18-12-15 05:00,1
18-12-15 04:00,1
18-12-15 03:00,1
18-12-15 02:00,1
18-12-15 01:00,1
18-12-15 00:00,5
17-12-15 23:00,11
17-12-15 22:00,7
17-12-15 21:00,2
17-12-15 20:00,14
17-12-15 19:00,25
17-12-15 18:00,17
17-12-15 17:00,9
17-12-15 16:00,4
17-12-15 15:00,4
17-12-15 14:00,3
17-12-15 13:00,36
17-12-15 12:00,53
17-12-15 11:00,35
17-12-15 10:00,27
17-12-15 09:00,53
17-12-15 08:00,38
17-12-15 07:00,41
17-12-15 06:00,24
17-12-15 05:00,7
17-12-15 04:00,6
17-12-15 03:00,5
17-12-15 02:00,3
17-12-15 01:00,3
17-12-15 00:00,3
16-12-15 23:00,4
16-12-15 22:00,1
16-12-15 21:00,1
16-12-15 20:00,6
16-12-15 19:00,13
16-12-15 18:00,17
16-12-15 17:00,14
16-12-15 16:00,10
16-12-15 15:00,10
16-12-15 14:00,5
16-12-15 13:00,
16-12-15 12:00,
16-12-15 11:00,
16-12-15 10:00,5
16-12-15 09:00,2
16-12-15 08:00,1
16-12-15 07:00,1
16-12-15 06:00,1
16-12-15 05:00,1
16-12-15 04:00,1
16-12-15 03:00,1
16-12-15 02:00,1
16-12-15 01:00,1
16-12-15 00:00,5
15-12-15 23:00,5
15-12-15 22:00,11
15-12-15 21:00,13
15-12-15 20:00,13
15-12-15 19:00,22
15-12-15 18:00,23
15-12-15 17:00,27
15-12-15 16:00,12
15-12-15 15:00,13
15-12-15 14:00,9
15-12-15 13:00,7
15-12-15 12:00,3
15-12-15 11:00,2
15-12-15 10:00,2
15-12-15 09:00,1
15-12-15 08:00,1
15-12-15 07:00,1
15-12-15 06:00,1
15-12-15 05:00,1
15-12-15 04:00,1
15-12-15 03:00,1
15-12-15 02:00,1
15-12-15 01:00,1
15-12-15 00:00,2
14-12-15 23:00,2
14-12-15 22:00,1
14-12-15 21:00,1
14-12-15 20:00,6
14-12-15 19:00,4
14-12-15 18:00,6
14-12-15 17:00,14
14-12-15 16:00,1
14-12-15 15:00,2
14-12-15 14:00,2
14-12-15 13:00,1
