Datum Zeit,Goerlitz PM10
,µg/m³
31-12-15,21
30-12-15,45
29-12-15,26
28-12-15,49
27-12-15,20
26-12-15,9
25-12-15,17
24-12-15,16
23-12-15,12
22-12-15,10
21-12-15,13
20-12-15,17
19-12-15,21
18-12-15,19
17-12-15,15
16-12-15,48
15-12-15,39
14-12-15,23
13-12-15,6
12-12-15,12
11-12-15,22
10-12-15,23
09-12-15,16
08-12-15,33
07-12-15,24
06-12-15,16
05-12-15,16
04-12-15,22
03-12-15,30
02-12-15,14
01-12-15,10

