Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-05-15,9
30-05-15,10
29-05-15,11
28-05-15,13
27-05-15,13
26-05-15,9
25-05-15,18
24-05-15,12
23-05-15,18
22-05-15,13
21-05-15,12
20-05-15,13
19-05-15,12
18-05-15,16
17-05-15,13
16-05-15,16
15-05-15,12
14-05-15,12
13-05-15,13
12-05-15,18
11-05-15,13
10-05-15,10
09-05-15,13
08-05-15,13
07-05-15,10
06-05-15,11
05-05-15,14
04-05-15,8
03-05-15,13
02-05-15,15
01-05-15,14

