Datum Zeit,Carlsfeld PM10
,µg/m³
31-05-15,5
30-05-15,5
29-05-15,8
28-05-15,9
27-05-15,7
26-05-15,8
25-05-15,10
24-05-15,8
23-05-15,13
22-05-15,8
21-05-15,11
20-05-15,6
19-05-15,7
18-05-15,9
17-05-15,8
16-05-15,10
15-05-15,7
14-05-15,11
13-05-15,9
12-05-15,9
11-05-15,6
10-05-15,7
09-05-15,7
08-05-15,8
07-05-15,5
06-05-15,6
05-05-15,6
04-05-15,3
03-05-15,8
02-05-15,10
01-05-15,7

