Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-05-15,14
30-05-15,13
29-05-15,21
28-05-15,23
27-05-15,21
26-05-15,16
25-05-15,23
24-05-15,15
23-05-15,35
22-05-15,25
21-05-15,24
20-05-15,23
19-05-15,20
18-05-15,28
17-05-15,16
16-05-15,27
15-05-15,20
14-05-15,12
13-05-15,25
12-05-15,31
11-05-15,19
10-05-15,14
09-05-15,21
08-05-15,21
07-05-15,21
06-05-15,27
05-05-15,23
04-05-15,15
03-05-15,17
02-05-15,23
01-05-15,17

