Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-05-15,8
30-05-15,10
29-05-15,11
28-05-15,17
27-05-15,14
26-05-15,12
25-05-15,17
24-05-15,11
23-05-15,19
22-05-15,14
21-05-15,17
20-05-15,15
19-05-15,15
18-05-15,16
17-05-15,12
16-05-15,14
15-05-15,12
14-05-15,12
13-05-15,12
12-05-15,21
11-05-15,13
10-05-15,10
09-05-15,13
08-05-15,13
07-05-15,10
06-05-15,12
05-05-15,12
04-05-15,7
03-05-15,12
02-05-15,17
01-05-15,16

