Datum Zeit,Dresden-Nord PM10
,µg/m³
31-05-15,13
30-05-15,13
29-05-15,18
28-05-15,18
27-05-15,16
26-05-15,13
25-05-15,20
24-05-15,15
23-05-15,20
22-05-15,20
21-05-15,18
20-05-15,22
19-05-15,21
18-05-15,22
17-05-15,18
16-05-15,19
15-05-15,16
14-05-15,15
13-05-15,20
12-05-15,23
11-05-15,19
10-05-15,14
09-05-15,17
08-05-15,18
07-05-15,20
06-05-15,20
05-05-15,23
04-05-15,15
03-05-15,18
02-05-15,20
01-05-15,19

