Datum Zeit,Plauen-Sued PM10
,µg/m³
31-05-15,9
30-05-15,9
29-05-15,13
28-05-15,16
27-05-15,10
26-05-15,10
25-05-15,17
24-05-15,15
23-05-15,22
22-05-15,15
21-05-15,18
20-05-15,13
19-05-15,12
18-05-15,16
17-05-15,12
16-05-15,13
15-05-15,14
14-05-15,15
13-05-15,15
12-05-15,20
11-05-15,14
10-05-15,10
09-05-15,13
08-05-15,16
07-05-15,13
06-05-15,13
05-05-15,13
04-05-15,13
03-05-15,11
02-05-15,17
01-05-15,14

