Datum Zeit,Glauchau PM10
,µg/m³
31-05-15,9
30-05-15,8
29-05-15,12
28-05-15,13
27-05-15,11
26-05-15,12
25-05-15,15
24-05-15,10
23-05-15,20
22-05-15,15
21-05-15,16
20-05-15,13
19-05-15,13
18-05-15,15
17-05-15,11
16-05-15,15
15-05-15,13
14-05-15,13
13-05-15,15
12-05-15,16
11-05-15,11
10-05-15,9
09-05-15,12
08-05-15,15
07-05-15,10
06-05-15,11
05-05-15,11
04-05-15,7
03-05-15,13
02-05-15,18
01-05-15,16

