Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-05-15,12
30-05-15,16
29-05-15,23
28-05-15,26
27-05-15,19
26-05-15,15
25-05-15,21
24-05-15,16
23-05-15,24
22-05-15,19
21-05-15,22
20-05-15,21
19-05-15,23
18-05-15,27
17-05-15,15
16-05-15,20
15-05-15,15
14-05-15,15
13-05-15,19
12-05-15,35
11-05-15,20
10-05-15,13
09-05-15,23
08-05-15,20
07-05-15,18
06-05-15,26
05-05-15,21
04-05-15,15
03-05-15,16
02-05-15,23
01-05-15,20

