Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-05-15,13
30-05-15,14
29-05-15,21
28-05-15,25
27-05-15,22
26-05-15,19
25-05-15,24
24-05-15,17
23-05-15,35
22-05-15,27
21-05-15,26
20-05-15,25
19-05-15,23
18-05-15,28
17-05-15,18
16-05-15,27
15-05-15,23
14-05-15,15
13-05-15,26
12-05-15,28
11-05-15,21
10-05-15,16
09-05-15,22
08-05-15,28
07-05-15,28
06-05-15,29
05-05-15,20
04-05-15,21
03-05-15,18
02-05-15,23
01-05-15,20

