Datum Zeit,Collmberg PM10
,µg/m³
31-05-15,8
30-05-15,7
29-05-15,9
28-05-15,11
27-05-15,8
26-05-15,7
25-05-15,15
24-05-15,7
23-05-15,16
22-05-15,11
21-05-15,10
20-05-15,10
19-05-15,10
18-05-15,12
17-05-15,11
16-05-15,14
15-05-15,8
14-05-15,7
13-05-15,11
12-05-15,13
11-05-15,11
10-05-15,11
09-05-15,11
08-05-15,11
07-05-15,10
06-05-15,10
05-05-15,
04-05-15,6
03-05-15,10
02-05-15,10
01-05-15,11

