Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-05-15,9
30-05-15,9
29-05-15,13
28-05-15,15
27-05-15,11
26-05-15,12
25-05-15,18
24-05-15,12
23-05-15,21
22-05-15,15
21-05-15,17
20-05-15,14
19-05-15,13
18-05-15,16
17-05-15,12
16-05-15,14
15-05-15,14
14-05-15,15
13-05-15,17
12-05-15,23
11-05-15,14
10-05-15,12
09-05-15,15
08-05-15,18
07-05-15,13
06-05-15,14
05-05-15,16
04-05-15,10
03-05-15,11
02-05-15,23
01-05-15,18

