Datum Zeit,Schkeuditz O3
,µg/m³
01-02-05 00:00,68
31-01-05 23:00,63
31-01-05 22:00,58
31-01-05 21:00,60
31-01-05 20:00,73
31-01-05 19:00,66
31-01-05 18:00,29
31-01-05 17:00,35
31-01-05 16:00,41
31-01-05 15:00,43
31-01-05 14:00,42
31-01-05 13:00,44
31-01-05 12:00,45
31-01-05 11:00,49
31-01-05 10:00,43
31-01-05 09:00,36
31-01-05 08:00,34
31-01-05 07:00,32
31-01-05 06:00,32
31-01-05 05:00,30
31-01-05 04:00,32
31-01-05 03:00,29
31-01-05 02:00,25
31-01-05 01:00,22
31-01-05 00:00,22
30-01-05 23:00,23
30-01-05 22:00,26
30-01-05 21:00,29
30-01-05 20:00,31
30-01-05 19:00,31
30-01-05 18:00,33
30-01-05 17:00,39
30-01-05 16:00,46
30-01-05 15:00,50
30-01-05 14:00,54
30-01-05 13:00,59
30-01-05 12:00,62
30-01-05 11:00,55
30-01-05 10:00,53
30-01-05 09:00,46
30-01-05 08:00,49
30-01-05 07:00,36
30-01-05 06:00,33
30-01-05 05:00,29
30-01-05 04:00,28
30-01-05 03:00,27
30-01-05 02:00,23
30-01-05 01:00,18
30-01-05 00:00,6
29-01-05 23:00,2
29-01-05 22:00,7
29-01-05 21:00,13
29-01-05 20:00,7
29-01-05 19:00,16
29-01-05 18:00,26
29-01-05 17:00,45
29-01-05 16:00,48
29-01-05 15:00,49
29-01-05 14:00,41
29-01-05 13:00,35
29-01-05 12:00,35
29-01-05 11:00,32
29-01-05 10:00,26
29-01-05 09:00,24
29-01-05 08:00,34
29-01-05 07:00,22
29-01-05 06:00,3
29-01-05 05:00,1
29-01-05 04:00,2
29-01-05 03:00,7
29-01-05 02:00,7
29-01-05 01:00,4
29-01-05 00:00,5
28-01-05 23:00,3
28-01-05 22:00,6
28-01-05 21:00,10
28-01-05 20:00,3
28-01-05 19:00,2
28-01-05 18:00,4
28-01-05 17:00,15
28-01-05 16:00,30
28-01-05 15:00,35
28-01-05 14:00,35
28-01-05 13:00,34
28-01-05 12:00,29
28-01-05 11:00,23
28-01-05 10:00,18
28-01-05 09:00,11
28-01-05 08:00,1
28-01-05 07:00,9
28-01-05 06:00,9
28-01-05 05:00,14
28-01-05 04:00,18
28-01-05 03:00,19
28-01-05 02:00,23
28-01-05 01:00,26
28-01-05 00:00,26
27-01-05 23:00,22
27-01-05 22:00,13
27-01-05 21:00,11
27-01-05 20:00,6
27-01-05 19:00,7
27-01-05 18:00,5
27-01-05 17:00,11
27-01-05 16:00,21
27-01-05 15:00,38
27-01-05 14:00,35
27-01-05 13:00,35
27-01-05 12:00,32
27-01-05 11:00,27
27-01-05 10:00,20
27-01-05 09:00,10
27-01-05 08:00,13
27-01-05 07:00,12
27-01-05 06:00,2
27-01-05 05:00,2
27-01-05 04:00,10
27-01-05 03:00,29
27-01-05 02:00,28
27-01-05 01:00,35
27-01-05 00:00,42
26-01-05 23:00,51
26-01-05 22:00,48
26-01-05 21:00,31
26-01-05 20:00,7
26-01-05 19:00,2
26-01-05 18:00,15
26-01-05 17:00,31
26-01-05 16:00,39
26-01-05 15:00,36
26-01-05 14:00,45
26-01-05 13:00,46
26-01-05 12:00,47
26-01-05 11:00,44
26-01-05 10:00,49
26-01-05 09:00,47
26-01-05 08:00,49
26-01-05 07:00,52
26-01-05 06:00,55
26-01-05 05:00,56
26-01-05 04:00,57
26-01-05 03:00,53
26-01-05 02:00,53
26-01-05 01:00,53
26-01-05 00:00,55
25-01-05 23:00,56
25-01-05 22:00,56
25-01-05 21:00,52
25-01-05 20:00,47
25-01-05 19:00,38
25-01-05 18:00,53
25-01-05 17:00,54
25-01-05 16:00,47
25-01-05 15:00,48
25-01-05 14:00,44
25-01-05 13:00,46
25-01-05 12:00,32
25-01-05 11:00,34
25-01-05 10:00,36
25-01-05 09:00,24
25-01-05 08:00,34
25-01-05 07:00,36
25-01-05 06:00,40
25-01-05 05:00,50
25-01-05 04:00,52
25-01-05 03:00,52
25-01-05 02:00,51
25-01-05 01:00,41
25-01-05 00:00,45
24-01-05 23:00,47
24-01-05 22:00,45
24-01-05 21:00,48
24-01-05 20:00,48
24-01-05 19:00,52
24-01-05 18:00,52
24-01-05 17:00,51
24-01-05 16:00,51
24-01-05 15:00,51
24-01-05 14:00,52
24-01-05 13:00,61
24-01-05 12:00,56
24-01-05 11:00,55
24-01-05 10:00,60
24-01-05 09:00,57
24-01-05 08:00,55
24-01-05 07:00,53
24-01-05 06:00,60
24-01-05 05:00,65
24-01-05 04:00,63
24-01-05 03:00,70
24-01-05 02:00,70
24-01-05 01:00,66
24-01-05 00:00,74
23-01-05 23:00,68
23-01-05 22:00,60
23-01-05 21:00,55
23-01-05 20:00,60
23-01-05 19:00,64
23-01-05 18:00,66
23-01-05 17:00,68
23-01-05 16:00,71
23-01-05 15:00,72
23-01-05 14:00,72
23-01-05 13:00,67
23-01-05 12:00,62
23-01-05 11:00,58
23-01-05 10:00,56
23-01-05 09:00,58
23-01-05 08:00,60
23-01-05 07:00,57
23-01-05 06:00,61
23-01-05 05:00,55
23-01-05 04:00,57
23-01-05 03:00,63
23-01-05 02:00,67
23-01-05 01:00,57
23-01-05 00:00,57
22-01-05 23:00,60
22-01-05 22:00,54
22-01-05 21:00,53
22-01-05 20:00,53
22-01-05 19:00,48
22-01-05 18:00,52
22-01-05 17:00,61
22-01-05 16:00,63
22-01-05 15:00,63
22-01-05 14:00,62
22-01-05 13:00,63
22-01-05 12:00,66
22-01-05 11:00,66
22-01-05 10:00,63
22-01-05 09:00,62
22-01-05 08:00,68
22-01-05 07:00,71
22-01-05 06:00,72
22-01-05 05:00,64
22-01-05 04:00,67
22-01-05 03:00,64
22-01-05 02:00,64
22-01-05 01:00,61
22-01-05 00:00,63
21-01-05 23:00,59
21-01-05 22:00,65
21-01-05 21:00,66
21-01-05 20:00,61
21-01-05 19:00,64
21-01-05 18:00,62
21-01-05 17:00,63
21-01-05 16:00,64
21-01-05 15:00,68
21-01-05 14:00,67
21-01-05 13:00,67
21-01-05 12:00,66
21-01-05 11:00,69
21-01-05 10:00,74
21-01-05 09:00,75
21-01-05 08:00,78
21-01-05 07:00,72
21-01-05 06:00,80
21-01-05 05:00,80
21-01-05 04:00,79
21-01-05 03:00,74
21-01-05 02:00,76
21-01-05 01:00,81
21-01-05 00:00,76
20-01-05 23:00,76
20-01-05 22:00,64
20-01-05 21:00,69
20-01-05 20:00,60
20-01-05 19:00,49
20-01-05 18:00,48
20-01-05 17:00,53
20-01-05 16:00,56
20-01-05 15:00,59
20-01-05 14:00,63
20-01-05 13:00,61
20-01-05 12:00,49
20-01-05 11:00,38
20-01-05 10:00,39
20-01-05 09:00,39
20-01-05 08:00,43
20-01-05 07:00,45
20-01-05 06:00,48
20-01-05 05:00,52
20-01-05 04:00,53
20-01-05 03:00,48
20-01-05 02:00,44
20-01-05 01:00,43
20-01-05 00:00,41
19-01-05 23:00,43
19-01-05 22:00,44
19-01-05 21:00,44
19-01-05 20:00,42
19-01-05 19:00,47
19-01-05 18:00,53
19-01-05 17:00,50
19-01-05 16:00,54
19-01-05 15:00,58
19-01-05 14:00,58
19-01-05 13:00,56
19-01-05 12:00,52
19-01-05 11:00,44
19-01-05 10:00,39
19-01-05 09:00,37
19-01-05 08:00,36
19-01-05 07:00,48
19-01-05 06:00,48
19-01-05 05:00,44
19-01-05 04:00,51
19-01-05 03:00,54
19-01-05 02:00,52
19-01-05 01:00,52
19-01-05 00:00,49
18-01-05 23:00,40
18-01-05 22:00,28
18-01-05 21:00,23
18-01-05 20:00,27
18-01-05 19:00,29
18-01-05 18:00,33
18-01-05 17:00,36
18-01-05 16:00,42
18-01-05 15:00,41
18-01-05 14:00,38
18-01-05 13:00,46
18-01-05 12:00,43
18-01-05 11:00,36
18-01-05 10:00,37
18-01-05 09:00,34
18-01-05 08:00,27
18-01-05 07:00,31
18-01-05 06:00,34
18-01-05 05:00,43
18-01-05 04:00,52
18-01-05 03:00,46
18-01-05 02:00,45
18-01-05 01:00,47
18-01-05 00:00,40
17-01-05 23:00,44
17-01-05 22:00,42
17-01-05 21:00,45
17-01-05 20:00,41
17-01-05 19:00,30
17-01-05 18:00,23
17-01-05 17:00,14
17-01-05 16:00,23
17-01-05 15:00,24
17-01-05 14:00,20
17-01-05 13:00,17
17-01-05 12:00,17
17-01-05 11:00,13
17-01-05 10:00,11
17-01-05 09:00,7
17-01-05 08:00,2
17-01-05 07:00,5
17-01-05 06:00,18
17-01-05 05:00,24
17-01-05 04:00,27
17-01-05 03:00,29
17-01-05 02:00,29
17-01-05 01:00,29
17-01-05 00:00,32
16-01-05 23:00,36
16-01-05 22:00,39
16-01-05 21:00,42
16-01-05 20:00,45
16-01-05 19:00,46
16-01-05 18:00,49
16-01-05 17:00,54
16-01-05 16:00,59
16-01-05 15:00,59
16-01-05 14:00,56
16-01-05 13:00,55
16-01-05 12:00,51
16-01-05 11:00,44
16-01-05 10:00,40
16-01-05 09:00,39
16-01-05 08:00,35
16-01-05 07:00,32
16-01-05 06:00,29
16-01-05 05:00,24
16-01-05 04:00,18
16-01-05 03:00,11
16-01-05 02:00,9
16-01-05 01:00,5
16-01-05 00:00,4
15-01-05 23:00,4
15-01-05 22:00,6
15-01-05 21:00,8
15-01-05 20:00,6
15-01-05 19:00,16
15-01-05 18:00,19
15-01-05 17:00,45
15-01-05 16:00,54
15-01-05 15:00,53
15-01-05 14:00,54
15-01-05 13:00,45
15-01-05 12:00,35
15-01-05 11:00,20
15-01-05 10:00,16
15-01-05 09:00,8
15-01-05 08:00,13
15-01-05 07:00,16
15-01-05 06:00,22
15-01-05 05:00,21
15-01-05 04:00,27
15-01-05 03:00,27
15-01-05 02:00,26
15-01-05 01:00,32
15-01-05 00:00,35
14-01-05 23:00,35
14-01-05 22:00,37
14-01-05 21:00,40
14-01-05 20:00,43
14-01-05 19:00,44
14-01-05 18:00,49
14-01-05 17:00,46
14-01-05 16:00,45
14-01-05 15:00,44
14-01-05 14:00,49
14-01-05 13:00,49
14-01-05 12:00,46
14-01-05 11:00,41
14-01-05 10:00,32
14-01-05 09:00,25
14-01-05 08:00,31
14-01-05 07:00,37
14-01-05 06:00,40
14-01-05 05:00,42
14-01-05 04:00,47
14-01-05 03:00,46
14-01-05 02:00,50
14-01-05 01:00,47
14-01-05 00:00,48
13-01-05 23:00,50
13-01-05 22:00,53
13-01-05 21:00,50
13-01-05 20:00,48
13-01-05 19:00,52
13-01-05 18:00,50
13-01-05 17:00,52
