Datum Zeit,Collmberg PM10
,µg/m³
31-01-05,15
30-01-05,26
29-01-05,29
28-01-05,27
27-01-05,22
26-01-05,23
25-01-05,13
24-01-05,6
23-01-05,7
22-01-05,7
21-01-05,3
20-01-05,6
19-01-05,10
18-01-05,19
17-01-05,27
16-01-05,18
15-01-05,19
14-01-05,14
13-01-05,12
12-01-05,13
11-01-05,14
10-01-05,7
09-01-05,11
08-01-05,6
07-01-05,9
06-01-05,9
05-01-05,9
04-01-05,8
03-01-05,10
02-01-05,7
01-01-05,14

