Datum Zeit,Leipzig-West O3
,µg/m³
01-02-05 00:00,71
31-01-05 23:00,69
31-01-05 22:00,66
31-01-05 21:00,66
31-01-05 20:00,74
31-01-05 19:00,51
31-01-05 18:00,22
31-01-05 17:00,24
31-01-05 16:00,32
31-01-05 15:00,33
31-01-05 14:00,35
31-01-05 13:00,37
31-01-05 12:00,36
31-01-05 11:00,37
31-01-05 10:00,34
31-01-05 09:00,31
31-01-05 08:00,29
31-01-05 07:00,30
31-01-05 06:00,32
31-01-05 05:00,32
31-01-05 04:00,30
31-01-05 03:00,27
31-01-05 02:00,24
31-01-05 01:00,22
31-01-05 00:00,22
30-01-05 23:00,26
30-01-05 22:00,30
30-01-05 21:00,32
30-01-05 20:00,34
30-01-05 19:00,35
30-01-05 18:00,37
30-01-05 17:00,42
30-01-05 16:00,48
30-01-05 15:00,53
30-01-05 14:00,57
30-01-05 13:00,60
30-01-05 12:00,61
30-01-05 11:00,58
30-01-05 10:00,56
30-01-05 09:00,51
30-01-05 08:00,48
30-01-05 07:00,42
30-01-05 06:00,34
30-01-05 05:00,32
30-01-05 04:00,32
30-01-05 03:00,31
30-01-05 02:00,30
30-01-05 01:00,26
30-01-05 00:00,22
29-01-05 23:00,11
29-01-05 22:00,9
29-01-05 21:00,9
29-01-05 20:00,16
29-01-05 19:00,33
29-01-05 18:00,33
29-01-05 17:00,41
29-01-05 16:00,41
29-01-05 15:00,36
29-01-05 14:00,37
29-01-05 13:00,35
29-01-05 12:00,30
29-01-05 11:00,19
29-01-05 10:00,19
29-01-05 09:00,30
29-01-05 08:00,29
29-01-05 07:00,8
29-01-05 06:00,1
29-01-05 05:00,1
29-01-05 04:00,1
29-01-05 03:00,1
29-01-05 02:00,1
29-01-05 01:00,1
29-01-05 00:00,1
28-01-05 23:00,1
28-01-05 22:00,1
28-01-05 21:00,1
28-01-05 20:00,1
28-01-05 19:00,2
28-01-05 18:00,9
28-01-05 17:00,26
28-01-05 16:00,31
28-01-05 15:00,35
28-01-05 14:00,32
28-01-05 13:00,28
28-01-05 12:00,19
