Datum Zeit,Dresden-Bergstraße NO
,µg/m³
01-02-05 00:00,10
31-01-05 23:00,5
31-01-05 22:00,10
31-01-05 21:00,18
31-01-05 20:00,16
31-01-05 19:00,25
31-01-05 18:00,47
31-01-05 17:00,78
31-01-05 16:00,76
31-01-05 15:00,78
31-01-05 14:00,55
31-01-05 13:00,66
31-01-05 12:00,67
31-01-05 11:00,49
31-01-05 10:00,48
31-01-05 09:00,59
31-01-05 08:00,62
31-01-05 07:00,54
31-01-05 06:00,30
31-01-05 05:00,9
31-01-05 04:00,6
31-01-05 03:00,2
31-01-05 02:00,1
31-01-05 01:00,11
31-01-05 00:00,10
30-01-05 23:00,21
30-01-05 22:00,18
30-01-05 21:00,22
30-01-05 20:00,44
30-01-05 19:00,43
30-01-05 18:00,37
30-01-05 17:00,39
30-01-05 16:00,64
30-01-05 15:00,45
30-01-05 14:00,38
30-01-05 13:00,38
30-01-05 12:00,70
30-01-05 11:00,109
30-01-05 10:00,35
30-01-05 09:00,24
30-01-05 08:00,15
30-01-05 07:00,28
30-01-05 06:00,20
30-01-05 05:00,5
30-01-05 04:00,5
30-01-05 03:00,10
30-01-05 02:00,16
30-01-05 01:00,32
30-01-05 00:00,38
29-01-05 23:00,10
29-01-05 22:00,22
29-01-05 21:00,50
29-01-05 20:00,38
29-01-05 19:00,69
29-01-05 18:00,69
29-01-05 17:00,51
29-01-05 16:00,45
29-01-05 15:00,
29-01-05 14:00,
29-01-05 13:00,
29-01-05 12:00,
29-01-05 11:00,
29-01-05 10:00,
29-01-05 09:00,
29-01-05 08:00,
29-01-05 07:00,
29-01-05 06:00,
29-01-05 05:00,
29-01-05 04:00,
29-01-05 03:00,
29-01-05 02:00,
29-01-05 01:00,
29-01-05 00:00,
28-01-05 23:00,
28-01-05 22:00,
28-01-05 21:00,
28-01-05 20:00,
28-01-05 19:00,
28-01-05 18:00,
28-01-05 17:00,
28-01-05 16:00,
28-01-05 15:00,
28-01-05 14:00,
28-01-05 13:00,168
28-01-05 12:00,259
28-01-05 11:00,221
28-01-05 10:00,256
28-01-05 09:00,207
28-01-05 08:00,164
28-01-05 07:00,100
28-01-05 06:00,63
28-01-05 05:00,22
28-01-05 04:00,3
28-01-05 03:00,17
28-01-05 02:00,3
28-01-05 01:00,19
28-01-05 00:00,20
27-01-05 23:00,31
27-01-05 22:00,51
27-01-05 21:00,53
27-01-05 20:00,64
27-01-05 19:00,219
27-01-05 18:00,300
27-01-05 17:00,209
27-01-05 16:00,257
27-01-05 15:00,115
27-01-05 14:00,105
27-01-05 13:00,
27-01-05 12:00,76
27-01-05 11:00,56
27-01-05 10:00,86
27-01-05 09:00,105
27-01-05 08:00,74
27-01-05 07:00,66
27-01-05 06:00,23
