Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-01-05,
30-01-05,
29-01-05,16.27
28-01-05,
27-01-05,10.63
26-01-05,
25-01-05,10.25
24-01-05,
23-01-05,3.05
22-01-05,
21-01-05,1.85
20-01-05,
19-01-05,4.88
18-01-05,
17-01-05,41.22
16-01-05,
15-01-05,6.63
14-01-05,
13-01-05,4.23
12-01-05,
11-01-05,6.52
10-01-05,
09-01-05,3.71
08-01-05,
07-01-05,3.37
06-01-05,
05-01-05,4.04
04-01-05,
03-01-05,4.54
02-01-05,
01-01-05,4.03

