Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-01-05,32
30-01-05,35
29-01-05,51
28-01-05,54
27-01-05,43
26-01-05,38
25-01-05,23
24-01-05,17
23-01-05,18
22-01-05,17
21-01-05,14
20-01-05,23
19-01-05,23
18-01-05,37
17-01-05,41
16-01-05,30
15-01-05,43
14-01-05,48
13-01-05,52
12-01-05,24
11-01-05,26
10-01-05,16
09-01-05,19
08-01-05,13
07-01-05,26
06-01-05,36
05-01-05,59
04-01-05,67
03-01-05,24
02-01-05,11
01-01-05,50

