Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-05,20
30-01-05,34
29-01-05,55
28-01-05,42
27-01-05,30
26-01-05,29
25-01-05,25
24-01-05,20
23-01-05,18
22-01-05,13
21-01-05,9
20-01-05,
19-01-05,28
18-01-05,51
17-01-05,55
16-01-05,35
15-01-05,36
14-01-05,26
13-01-05,28
12-01-05,30
11-01-05,30
10-01-05,28
09-01-05,20
08-01-05,18
07-01-05,26
06-01-05,21
05-01-05,22
04-01-05,18
03-01-05,16
02-01-05,13
01-01-05,28

