Datum Zeit,Zinnwald NO
,µg/m³
01-02-05 00:00,1
31-01-05 23:00,1
31-01-05 22:00,1
31-01-05 21:00,1
31-01-05 20:00,1
31-01-05 19:00,1
31-01-05 18:00,1
31-01-05 17:00,1
31-01-05 16:00,1
31-01-05 15:00,2
31-01-05 14:00,2
31-01-05 13:00,1
31-01-05 12:00,1
31-01-05 11:00,1
31-01-05 10:00,1
31-01-05 09:00,1
31-01-05 08:00,1
31-01-05 07:00,1
31-01-05 06:00,1
31-01-05 05:00,1
31-01-05 04:00,1
31-01-05 03:00,1
31-01-05 02:00,1
31-01-05 01:00,1
31-01-05 00:00,1
30-01-05 23:00,1
30-01-05 22:00,1
30-01-05 21:00,1
30-01-05 20:00,1
30-01-05 19:00,1
30-01-05 18:00,1
30-01-05 17:00,1
30-01-05 16:00,1
30-01-05 15:00,1
30-01-05 14:00,1
30-01-05 13:00,1
30-01-05 12:00,1
30-01-05 11:00,1
30-01-05 10:00,1
30-01-05 09:00,1
30-01-05 08:00,1
30-01-05 07:00,1
30-01-05 06:00,1
30-01-05 05:00,1
30-01-05 04:00,1
30-01-05 03:00,1
30-01-05 02:00,1
30-01-05 01:00,1
30-01-05 00:00,1
29-01-05 23:00,1
29-01-05 22:00,1
29-01-05 21:00,1
29-01-05 20:00,1
29-01-05 19:00,1
29-01-05 18:00,1
29-01-05 17:00,1
29-01-05 16:00,1
29-01-05 15:00,2
29-01-05 14:00,2
29-01-05 13:00,2
29-01-05 12:00,3
29-01-05 11:00,3
29-01-05 10:00,3
29-01-05 09:00,1
29-01-05 08:00,1
29-01-05 07:00,1
29-01-05 06:00,1
29-01-05 05:00,1
29-01-05 04:00,1
29-01-05 03:00,1
29-01-05 02:00,1
29-01-05 01:00,1
29-01-05 00:00,1
28-01-05 23:00,1
28-01-05 22:00,1
28-01-05 21:00,1
28-01-05 20:00,1
28-01-05 19:00,1
28-01-05 18:00,3
28-01-05 17:00,16
28-01-05 16:00,8
28-01-05 15:00,5
28-01-05 14:00,4
28-01-05 13:00,4
28-01-05 12:00,4
28-01-05 11:00,3
28-01-05 10:00,2
28-01-05 09:00,1
28-01-05 08:00,1
28-01-05 07:00,1
28-01-05 06:00,1
28-01-05 05:00,1
28-01-05 04:00,1
28-01-05 03:00,1
28-01-05 02:00,1
28-01-05 01:00,1
28-01-05 00:00,1
27-01-05 23:00,1
27-01-05 22:00,1
27-01-05 21:00,1
27-01-05 20:00,1
27-01-05 19:00,1
27-01-05 18:00,2
27-01-05 17:00,1
27-01-05 16:00,2
27-01-05 15:00,3
27-01-05 14:00,3
27-01-05 13:00,4
27-01-05 12:00,3
27-01-05 11:00,3
27-01-05 10:00,2
27-01-05 09:00,1
27-01-05 08:00,1
27-01-05 07:00,1
27-01-05 06:00,2
27-01-05 05:00,1
27-01-05 04:00,1
27-01-05 03:00,1
27-01-05 02:00,1
27-01-05 01:00,1
27-01-05 00:00,1
26-01-05 23:00,1
26-01-05 22:00,1
26-01-05 21:00,1
26-01-05 20:00,2
26-01-05 19:00,2
26-01-05 18:00,1
26-01-05 17:00,1
26-01-05 16:00,3
26-01-05 15:00,5
26-01-05 14:00,4
26-01-05 13:00,6
26-01-05 12:00,11
26-01-05 11:00,4
26-01-05 10:00,2
26-01-05 09:00,1
26-01-05 08:00,1
26-01-05 07:00,1
26-01-05 06:00,2
26-01-05 05:00,1
26-01-05 04:00,1
26-01-05 03:00,1
26-01-05 02:00,1
26-01-05 01:00,1
26-01-05 00:00,1
25-01-05 23:00,4
25-01-05 22:00,1
25-01-05 21:00,1
25-01-05 20:00,1
25-01-05 19:00,1
25-01-05 18:00,1
25-01-05 17:00,2
25-01-05 16:00,2
25-01-05 15:00,3
25-01-05 14:00,4
25-01-05 13:00,5
25-01-05 12:00,12
25-01-05 11:00,4
25-01-05 10:00,2
25-01-05 09:00,1
25-01-05 08:00,1
25-01-05 07:00,1
25-01-05 06:00,4
25-01-05 05:00,1
25-01-05 04:00,1
