Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-01-05,17.99
30-01-05,
29-01-05,43.72
28-01-05,
27-01-05,26.90
26-01-05,
25-01-05,16.43
24-01-05,
23-01-05,6.90
22-01-05,
21-01-05,5.11
20-01-05,
19-01-05,10.86
18-01-05,
17-01-05,35.03
16-01-05,
15-01-05,21.89
14-01-05,
13-01-05,13.42
12-01-05,
11-01-05,22.43
10-01-05,
09-01-05,7.68
08-01-05,
07-01-05,10.43
06-01-05,
05-01-05,15.44
04-01-05,
03-01-05,
02-01-05,
01-01-05,

