Datum Zeit,Dresden-Nord PM2.5
,µg/m³
31-01-05,14.19
30-01-05,
29-01-05,49.96
28-01-05,
27-01-05,25.86
26-01-05,
25-01-05,21.89
24-01-05,
23-01-05,8.84
22-01-05,
21-01-05,3.07
20-01-05,
19-01-05,12.99
18-01-05,
17-01-05,42.10
16-01-05,
15-01-05,18.45
14-01-05,
13-01-05,11.86
12-01-05,
11-01-05,16.76
10-01-05,
09-01-05,7.32
08-01-05,
07-01-05,11.35
06-01-05,
05-01-05,12.15
04-01-05,
03-01-05,8.20
02-01-05,
01-01-05,20.45

