Datum Zeit,Leipzig-Mitte SO2
,µg/m³
01-02-05 00:00,1.0
31-01-05 23:00,1.0
31-01-05 22:00,1.0
31-01-05 21:00,1.0
31-01-05 20:00,1.0
31-01-05 19:00,1.0
31-01-05 18:00,1.6
31-01-05 17:00,1.6
31-01-05 16:00,1.7
31-01-05 15:00,2.7
31-01-05 14:00,6.6
31-01-05 13:00,8.9
31-01-05 12:00,11.5
31-01-05 11:00,10.0
31-01-05 10:00,9.1
31-01-05 09:00,8.5
31-01-05 08:00,11.4
31-01-05 07:00,17.1
31-01-05 06:00,17.6
31-01-05 05:00,14.5
31-01-05 04:00,14.2
31-01-05 03:00,17.1
31-01-05 02:00,12.3
31-01-05 01:00,12.1
31-01-05 00:00,12.0
30-01-05 23:00,13.0
30-01-05 22:00,9.6
30-01-05 21:00,6.0
30-01-05 20:00,3.3
30-01-05 19:00,2.3
30-01-05 18:00,2.0
30-01-05 17:00,2.1
30-01-05 16:00,1.9
30-01-05 15:00,2.2
30-01-05 14:00,2.4
30-01-05 13:00,2.7
30-01-05 12:00,2.9
30-01-05 11:00,3.1
30-01-05 10:00,2.3
30-01-05 09:00,3.6
30-01-05 08:00,2.7
30-01-05 07:00,1.8
30-01-05 06:00,1.5
30-01-05 05:00,1.6
30-01-05 04:00,1.1
30-01-05 03:00,1.6
30-01-05 02:00,1.8
30-01-05 01:00,2.1
30-01-05 00:00,2.1
29-01-05 23:00,2.1
29-01-05 22:00,1.9
29-01-05 21:00,2.1
29-01-05 20:00,2.6
29-01-05 19:00,2.0
29-01-05 18:00,1.5
29-01-05 17:00,1.4
29-01-05 16:00,1.4
29-01-05 15:00,1.6
29-01-05 14:00,1.8
29-01-05 13:00,2.4
29-01-05 12:00,2.7
29-01-05 11:00,3.0
29-01-05 10:00,2.2
29-01-05 09:00,1.4
29-01-05 08:00,1.6
29-01-05 07:00,1.4
29-01-05 06:00,2.8
29-01-05 05:00,2.4
29-01-05 04:00,3.0
29-01-05 03:00,3.5
29-01-05 02:00,3.3
29-01-05 01:00,3.2
29-01-05 00:00,4.4
28-01-05 23:00,6.0
28-01-05 22:00,5.5
28-01-05 21:00,5.3
28-01-05 20:00,3.4
28-01-05 19:00,2.7
28-01-05 18:00,2.2
28-01-05 17:00,2.8
28-01-05 16:00,2.2
28-01-05 15:00,2.8
28-01-05 14:00,2.8
28-01-05 13:00,3.5
28-01-05 12:00,3.5
28-01-05 11:00,3.3
28-01-05 10:00,3.3
28-01-05 09:00,3.7
28-01-05 08:00,4.6
28-01-05 07:00,4.3
28-01-05 06:00,4.5
28-01-05 05:00,3.7
28-01-05 04:00,3.3
28-01-05 03:00,3.0
28-01-05 02:00,3.1
28-01-05 01:00,3.6
