Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-01-05,24
30-01-05,29
29-01-05,54
28-01-05,55
27-01-05,35
26-01-05,25
25-01-05,20
24-01-05,13
23-01-05,15
22-01-05,13
21-01-05,9
20-01-05,13
19-01-05,20
18-01-05,41
17-01-05,60
16-01-05,45
15-01-05,41
14-01-05,30
13-01-05,23
12-01-05,30
11-01-05,36
10-01-05,21
09-01-05,18
08-01-05,9
07-01-05,19
06-01-05,18
05-01-05,18
04-01-05,16
03-01-05,16
02-01-05,11
01-01-05,31

