Datum Zeit,Radebeul-Wahnsdorf NO2
,µg/m³
01-02-05 00:00,9
31-01-05 23:00,8
31-01-05 22:00,9
31-01-05 21:00,14
31-01-05 20:00,20
31-01-05 19:00,30
31-01-05 18:00,29
31-01-05 17:00,28
31-01-05 16:00,26
31-01-05 15:00,26
31-01-05 14:00,25
31-01-05 13:00,25
31-01-05 12:00,24
31-01-05 11:00,24
31-01-05 10:00,23
31-01-05 09:00,22
31-01-05 08:00,22
31-01-05 07:00,23
31-01-05 06:00,23
31-01-05 05:00,25
31-01-05 04:00,25
31-01-05 03:00,24
31-01-05 02:00,24
31-01-05 01:00,23
31-01-05 00:00,23
30-01-05 23:00,24
30-01-05 22:00,25
30-01-05 21:00,26
30-01-05 20:00,25
30-01-05 19:00,25
30-01-05 18:00,25
30-01-05 17:00,26
30-01-05 16:00,24
30-01-05 15:00,19
30-01-05 14:00,16
30-01-05 13:00,16
30-01-05 12:00,17
30-01-05 11:00,25
30-01-05 10:00,29
30-01-05 09:00,29
30-01-05 08:00,22
30-01-05 07:00,18
30-01-05 06:00,19
30-01-05 05:00,21
30-01-05 04:00,19
30-01-05 03:00,22
30-01-05 02:00,23
30-01-05 01:00,25
30-01-05 00:00,24
29-01-05 23:00,27
29-01-05 22:00,29
29-01-05 21:00,37
29-01-05 20:00,40
29-01-05 19:00,40
29-01-05 18:00,42
29-01-05 17:00,42
29-01-05 16:00,41
29-01-05 15:00,42
29-01-05 14:00,33
29-01-05 13:00,32
29-01-05 12:00,37
29-01-05 11:00,38
29-01-05 10:00,44
29-01-05 09:00,46
29-01-05 08:00,48
29-01-05 07:00,47
29-01-05 06:00,56
29-01-05 05:00,55
29-01-05 04:00,54
29-01-05 03:00,48
29-01-05 02:00,57
29-01-05 01:00,60
29-01-05 00:00,57
28-01-05 23:00,58
28-01-05 22:00,62
28-01-05 21:00,61
28-01-05 20:00,55
28-01-05 19:00,41
28-01-05 18:00,38
28-01-05 17:00,37
28-01-05 16:00,35
28-01-05 15:00,31
28-01-05 14:00,30
28-01-05 13:00,29
28-01-05 12:00,33
28-01-05 11:00,35
28-01-05 10:00,38
28-01-05 09:00,38
28-01-05 08:00,35
28-01-05 07:00,29
28-01-05 06:00,26
28-01-05 05:00,22
28-01-05 04:00,28
28-01-05 03:00,31
28-01-05 02:00,28
28-01-05 01:00,23
28-01-05 00:00,30
27-01-05 23:00,26
27-01-05 22:00,27
27-01-05 21:00,26
27-01-05 20:00,27
