Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-01-05,18
30-01-05,32
29-01-05,49
28-01-05,48
27-01-05,33
26-01-05,32
25-01-05,
24-01-05,24
23-01-05,15
22-01-05,10
21-01-05,8
20-01-05,12
19-01-05,25
18-01-05,50
17-01-05,54
16-01-05,30
15-01-05,33
14-01-05,25
13-01-05,23
12-01-05,28
11-01-05,27
10-01-05,22
09-01-05,15
08-01-05,11
07-01-05,22
06-01-05,15
05-01-05,15
04-01-05,17
03-01-05,13
02-01-05,10
01-01-05,15

