Datum Zeit,Schwartenberg SO2
,µg/m³
01-02-05 00:00,1.1
31-01-05 23:00,1.3
31-01-05 22:00,1.0
31-01-05 21:00,1.0
31-01-05 20:00,1.1
31-01-05 19:00,1.0
31-01-05 18:00,1.0
31-01-05 17:00,1.0
31-01-05 16:00,1.0
31-01-05 15:00,1.0
31-01-05 14:00,1.0
31-01-05 13:00,1.0
31-01-05 12:00,1.0
31-01-05 11:00,1.0
31-01-05 10:00,1.0
31-01-05 09:00,1.0
31-01-05 08:00,1.0
31-01-05 07:00,1.0
31-01-05 06:00,1.0
31-01-05 05:00,1.0
31-01-05 04:00,1.0
31-01-05 03:00,1.0
31-01-05 02:00,1.4
31-01-05 01:00,1.2
31-01-05 00:00,1.9
30-01-05 23:00,1.6
30-01-05 22:00,2.1
30-01-05 21:00,2.0
30-01-05 20:00,2.2
30-01-05 19:00,2.5
30-01-05 18:00,3.0
30-01-05 17:00,2.5
30-01-05 16:00,1.7
30-01-05 15:00,1.4
30-01-05 14:00,1.2
30-01-05 13:00,2.0
30-01-05 12:00,2.2
30-01-05 11:00,3.0
30-01-05 10:00,2.9
30-01-05 09:00,2.7
30-01-05 08:00,2.1
30-01-05 07:00,2.6
30-01-05 06:00,2.5
30-01-05 05:00,3.0
30-01-05 04:00,4.0
30-01-05 03:00,5.1
30-01-05 02:00,4.5
30-01-05 01:00,5.5
30-01-05 00:00,4.5
29-01-05 23:00,4.3
29-01-05 22:00,2.6
29-01-05 21:00,3.4
29-01-05 20:00,3.4
29-01-05 19:00,1.7
29-01-05 18:00,1.0
29-01-05 17:00,1.1
29-01-05 16:00,1.8
29-01-05 15:00,3.6
29-01-05 14:00,4.1
29-01-05 13:00,3.7
29-01-05 12:00,3.5
29-01-05 11:00,3.3
29-01-05 10:00,2.9
29-01-05 09:00,2.8
29-01-05 08:00,2.9
29-01-05 07:00,3.6
29-01-05 06:00,3.3
29-01-05 05:00,2.4
29-01-05 04:00,2.1
29-01-05 03:00,2.1
29-01-05 02:00,3.1
29-01-05 01:00,11.9
29-01-05 00:00,20.7
28-01-05 23:00,13.5
28-01-05 22:00,3.0
28-01-05 21:00,1.5
28-01-05 20:00,1.0
28-01-05 19:00,1.7
28-01-05 18:00,1.1
28-01-05 17:00,1.0
28-01-05 16:00,1.0
28-01-05 15:00,1.0
28-01-05 14:00,1.1
28-01-05 13:00,1.7
28-01-05 12:00,2.4
28-01-05 11:00,1.4
28-01-05 10:00,1.3
28-01-05 09:00,1.0
28-01-05 08:00,1.3
28-01-05 07:00,1.2
28-01-05 06:00,1.0
28-01-05 05:00,1.0
28-01-05 04:00,1.0
28-01-05 03:00,1.2
28-01-05 02:00,2.1
28-01-05 01:00,2.3
28-01-05 00:00,5.3
27-01-05 23:00,6.5
27-01-05 22:00,2.5
27-01-05 21:00,1.9
27-01-05 20:00,2.2
27-01-05 19:00,1.5
27-01-05 18:00,1.0
27-01-05 17:00,1.5
27-01-05 16:00,1.0
27-01-05 15:00,1.5
27-01-05 14:00,2.3
27-01-05 13:00,1.7
27-01-05 12:00,1.1
27-01-05 11:00,1.8
27-01-05 10:00,2.6
27-01-05 09:00,2.6
27-01-05 08:00,2.3
27-01-05 07:00,1.7
27-01-05 06:00,1.5
27-01-05 05:00,1.4
27-01-05 04:00,2.3
27-01-05 03:00,3.2
27-01-05 02:00,4.4
27-01-05 01:00,5.4
27-01-05 00:00,4.3
26-01-05 23:00,4.0
26-01-05 22:00,3.9
26-01-05 21:00,5.2
26-01-05 20:00,5.3
26-01-05 19:00,4.5
26-01-05 18:00,4.5
26-01-05 17:00,7.0
26-01-05 16:00,6.0
26-01-05 15:00,4.7
26-01-05 14:00,5.3
26-01-05 13:00,4.3
26-01-05 12:00,4.1
26-01-05 11:00,4.7
26-01-05 10:00,4.8
26-01-05 09:00,5.9
26-01-05 08:00,6.6
26-01-05 07:00,7.7
26-01-05 06:00,8.3
26-01-05 05:00,8.3
26-01-05 04:00,9.5
26-01-05 03:00,16.0
26-01-05 02:00,14.1
26-01-05 01:00,9.5
26-01-05 00:00,6.5
25-01-05 23:00,7.5
25-01-05 22:00,8.3
25-01-05 21:00,7.4
25-01-05 20:00,6.6
25-01-05 19:00,6.6
25-01-05 18:00,4.9
25-01-05 17:00,5.9
25-01-05 16:00,6.6
25-01-05 15:00,7.5
25-01-05 14:00,8.6
25-01-05 13:00,11.5
25-01-05 12:00,7.4
25-01-05 11:00,2.5
25-01-05 10:00,1.3
25-01-05 09:00,3.2
25-01-05 08:00,1.1
25-01-05 07:00,1.0
25-01-05 06:00,1.0
25-01-05 05:00,1.0
25-01-05 04:00,1.0
25-01-05 03:00,1.0
25-01-05 02:00,1.0
25-01-05 01:00,1.0
25-01-05 00:00,1.0
24-01-05 23:00,1.0
24-01-05 22:00,1.0
24-01-05 21:00,1.1
24-01-05 20:00,1.0
24-01-05 19:00,1.0
24-01-05 18:00,1.0
24-01-05 17:00,1.0
24-01-05 16:00,1.0
24-01-05 15:00,2.1
24-01-05 14:00,1.0
24-01-05 13:00,1.1
24-01-05 12:00,1.0
24-01-05 11:00,1.0
24-01-05 10:00,1.0
24-01-05 09:00,1.3
24-01-05 08:00,4.8
24-01-05 07:00,1.0
24-01-05 06:00,1.0
24-01-05 05:00,1.3
24-01-05 04:00,2.1
24-01-05 03:00,1.0
24-01-05 02:00,2.7
24-01-05 01:00,1.0
24-01-05 00:00,1.3
23-01-05 23:00,1.3
23-01-05 22:00,1.3
23-01-05 21:00,1.5
23-01-05 20:00,1.3
23-01-05 19:00,1.2
23-01-05 18:00,1.5
23-01-05 17:00,1.7
23-01-05 16:00,3.0
23-01-05 15:00,5.2
23-01-05 14:00,6.0
23-01-05 13:00,6.4
23-01-05 12:00,2.2
23-01-05 11:00,1.4
23-01-05 10:00,4.1
23-01-05 09:00,5.2
23-01-05 08:00,4.9
23-01-05 07:00,3.3
23-01-05 06:00,3.4
23-01-05 05:00,2.2
23-01-05 04:00,1.8
23-01-05 03:00,1.7
23-01-05 02:00,2.5
23-01-05 01:00,1.2
23-01-05 00:00,1.1
22-01-05 23:00,1.0
22-01-05 22:00,1.0
22-01-05 21:00,1.0
