Datum Zeit,Collmberg NO2
,µg/m³
01-02-05 00:00,9
31-01-05 23:00,10
31-01-05 22:00,8
31-01-05 21:00,10
31-01-05 20:00,8
31-01-05 19:00,12
31-01-05 18:00,27
31-01-05 17:00,25
31-01-05 16:00,25
31-01-05 15:00,23
31-01-05 14:00,22
31-01-05 13:00,20
31-01-05 12:00,21
31-01-05 11:00,21
31-01-05 10:00,20
31-01-05 09:00,20
31-01-05 08:00,21
31-01-05 07:00,21
31-01-05 06:00,20
31-01-05 05:00,21
31-01-05 04:00,22
31-01-05 03:00,24
31-01-05 02:00,26
31-01-05 01:00,26
31-01-05 00:00,26
30-01-05 23:00,24
30-01-05 22:00,23
30-01-05 21:00,22
30-01-05 20:00,21
30-01-05 19:00,20
30-01-05 18:00,19
30-01-05 17:00,19
30-01-05 16:00,19
30-01-05 15:00,16
30-01-05 14:00,14
30-01-05 13:00,12
30-01-05 12:00,12
30-01-05 11:00,12
30-01-05 10:00,13
30-01-05 09:00,15
30-01-05 08:00,16
30-01-05 07:00,17
30-01-05 06:00,18
30-01-05 05:00,17
30-01-05 04:00,18
30-01-05 03:00,19
30-01-05 02:00,20
30-01-05 01:00,20
30-01-05 00:00,19
29-01-05 23:00,17
29-01-05 22:00,14
29-01-05 21:00,13
29-01-05 20:00,12
29-01-05 19:00,12
29-01-05 18:00,17
29-01-05 17:00,21
29-01-05 16:00,24
29-01-05 15:00,23
29-01-05 14:00,26
29-01-05 13:00,35
29-01-05 12:00,36
29-01-05 11:00,28
29-01-05 10:00,20
29-01-05 09:00,37
29-01-05 08:00,34
29-01-05 07:00,13
29-01-05 06:00,11
29-01-05 05:00,13
29-01-05 04:00,9
29-01-05 03:00,9
29-01-05 02:00,15
29-01-05 01:00,14
29-01-05 00:00,13
28-01-05 23:00,11
28-01-05 22:00,19
28-01-05 21:00,22
28-01-05 20:00,25
28-01-05 19:00,26
28-01-05 18:00,23
28-01-05 17:00,22
28-01-05 16:00,21
28-01-05 15:00,22
28-01-05 14:00,25
28-01-05 13:00,25
28-01-05 12:00,26
28-01-05 11:00,29
28-01-05 10:00,31
28-01-05 09:00,34
28-01-05 08:00,34
28-01-05 07:00,32
28-01-05 06:00,31
28-01-05 05:00,33
28-01-05 04:00,33
28-01-05 03:00,27
28-01-05 02:00,25
28-01-05 01:00,25
28-01-05 00:00,23
27-01-05 23:00,25
27-01-05 22:00,29
27-01-05 21:00,37
27-01-05 20:00,30
27-01-05 19:00,21
