Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2003-04-01,,,,,,,36,,
2003-04-01,01:00,,,36,68,,,,
2003-04-01,02:00,,,30,56,,,,
2003-04-01,03:00,,,16,49,,,,
2003-04-01,04:00,,,32,46,,,,
2003-04-01,05:00,,,34,46,,,,
2003-04-01,06:00,,,66,54,,,,
2003-04-01,07:00,,,73,59,,,,
2003-04-01,08:00,,,56,51,,,,
2003-04-01,09:00,,,26,37,,,,
2003-04-01,10:00,,,35,41,,,,
2003-04-01,11:00,,,55,54,,,,
2003-04-01,12:00,,,51,54,,,,
2003-04-01,13:00,,,60,61,,,,
2003-04-01,14:00,,,39,52,,,,
2003-04-01,15:00,,,42,52,,,,
2003-04-01,16:00,,,31,42,,,,
2003-04-01,17:00,,,50,65,,,,
2003-04-01,18:00,,,100,90,,,,
2003-04-01,19:00,,,44,64,,,,
2003-04-01,20:00,,,4,30,,,,
2003-04-01,21:00,,,4,26,,,,
2003-04-01,22:00,,,3,26,,,,
2003-04-01,23:00,,,2,22,,,,
2003-04-02,,,,,,,25,,
2003-04-02,00:00,,,7,31,,,,
2003-04-02,01:00,,,2,17,,,,
2003-04-02,02:00,,,1,12,,,,
2003-04-02,03:00,,,8,19,,,,
2003-04-02,04:00,,,16,27,,,,
2003-04-02,05:00,,,13,28,,,,
2003-04-02,06:00,,,33,46,,,,
2003-04-02,07:00,,,33,50,,,,
2003-04-02,08:00,,,40,50,,,,
2003-04-02,09:00,,,21,35,,,,
2003-04-02,10:00,,,28,33,,,,
2003-04-02,11:00,,,28,36,,,,
2003-04-02,12:00,,,63,53,,,,
2003-04-02,13:00,,,49,54,,,,
2003-04-02,14:00,,,57,56,,,,
2003-04-02,15:00,,,67,61,,,,
2003-04-02,16:00,,,69,62,,,,
2003-04-02,17:00,,,76,66,,,,
2003-04-02,18:00,,,67,62,,,,
2003-04-02,19:00,,,20,40,,,,
2003-04-02,20:00,,,16,35,,,,
2003-04-02,21:00,,,9,28,,,,
2003-04-02,22:00,,,6,23,,,,
2003-04-02,23:00,,,6,21,,,,
2003-04-03,,,,,,,21,,
2003-04-03,00:00,,,4,14,,,,
2003-04-03,01:00,,,5,14,,,,
2003-04-03,02:00,,,2,13,,,,
2003-04-03,03:00,,,4,13,,,,
2003-04-03,04:00,,,13,20,,,,
2003-04-03,05:00,,,25,33,,,,
